	ARAF001	ARAF002	ARAF003	ARAF004	ARAF005	ARAF006	     C1	    C10	   C100	   C103	   C104	   C105	   C106	   C107	   C108	   C109	    C11	   C110	   C111	   C112	   C113	   C114	   C115	   C117	   C118	   C119	    C12	   C120	   C121	   C122	   C123	   C124	   C125	   C126	   C127	   C128	   C129	    C13	   C130	   C131	   C132	   C133	   C134	   C135	   C136	   C137	   C138	   C139	    C14	   C140	   C141	   C142	   C143	   C144	   C145	   C146	   C147	   C148	   C149	    C15	   C150	   C151	   C152	   C153	   C154	   C155	   C156	   C157	   C158	   C159	    C16	   C160	   C161	   C162	   C163	   C164	   C165	   C166	   C167	   C168	   C169	    C17	   C170	   C171	   C172	   C173	   C174	   C175	   C176	   C177	   C178	   C179	    C18	   C180	   C181	   C182	   C183	   C184	   C185	   C186	   C187	   C188	   C189	    C19	   C190	   C191	   C199	     C2	    C20	    C21	    C22	   C220	   C221	   C222	   C223	    C23	    C24	   C246	    C25	    C26	    C27	   C272	   C275	    C28	    C29	     C3	    C30	    C31	    C32	    C33	    C34	   C341	   C342	   C343	   C344	   C345	   C346	    C35	   C354	   C355	   C356	   C357	   C358	   C359	    C36	   C360	   C361	   C362	   C363	   C364	   C365	   C366	   C367	   C368	   C369	    C37	    C38	    C39	     C4	    C40	    C41	    C42	    C43	    C44	    C45	    C46	    C47	    C48	    C49	     C5	    C50	    C51	    C52	    C53	    C54	    C55	    C56	    C57	    C58	    C59	     C6	    C60	    C61	    C62	    C63	    C64	    C65	    C66	    C67	    C68	    C69	     C7	    C70	    C71	    C72	    C73	    C74	    C75	    C76	    C77	    C78	    C79	     C8	    C80	    C81	    C82	    C83	    C84	    C85	    C86	    C87	    C88	    C89	    C91	    C92	    C93	    C95	    C96
C28    	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
C29    	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
C3     	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
C30    	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
C31    	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
C32    	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
C33    	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
C34    	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
C341   	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
C342   	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
C343   	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00	  95.00
